signerName,signerId,reqId,transactionType,sentAt,quorumAt,latency,ackNodes,nackNodes,replyNodes
Client8,5XrXYheVC2mnkgCg8exYnQ3Tju1eLTfq9wv6LJxPoRGj,1478190649620334,ATTRIB,1478190649.6211097,1478190652.1494455,2.5283358097076416,"Node5C,Node1C,Node2C,Node6C,Node7C,Node3C,Node4C",,"Node5C,Node3C,Node1C,Node2C,Node6C,Node7C,Node4C"
Client2,C2YBq1zmm8frh1kTj4iqLmc8hD6A9XgAwYQTQd2Tyxig,1478190649507568,ATTRIB,1478190649.5083377,1478190652.8001595,3.2918217182159424,"Node6C,Node3C,Node7C,Node2C,Node5C,Node1C,Node4C",,"Node5C,Node7C,Node2C,Node6C,Node1C,Node4C,Node3C"
Client7,CtK1fBYzZ6S6XMJhq7Uxf9Qj9AD9qUTUkReGxpZfKFW7,1478190649464677,ATTRIB,1478190649.4657018,1478190652.8145638,3.3488619327545166,"Node4C,Node2C,Node3C,Node7C,Node5C,Node6C,Node1C",,"Node4C,Node2C,Node3C,Node6C,Node7C,Node1C,Node5C"
Client4,Br9aFUaJZ7AtoUhC1gumGYa7fyzFrhdqUZbFoZs2yjkP,1478190649185600,ATTRIB,1478190649.186193,1478190653.0212011,3.835008144378662,"Node4C,Node3C,Node1C,Node5C,Node2C,Node6C,Node7C",,"Node2C,Node6C,Node7C"
Client6,Fyy1MPquqDrLc4LPdv2F3UHJEyFddkvdz67TLtHTqXL2,1478190649472022,ATTRIB,1478190649.4737988,1478190653.0252118,3.551413059234619,"Node6C,Node5C,Node3C,Node4C,Node2C,Node7C,Node1C",,"Node6C,Node2C,Node7C"
Client8,5XrXYheVC2mnkgCg8exYnQ3Tju1eLTfq9wv6LJxPoRGj,1478190652150454,ATTRIB,1478190652.15084,1478190654.7185123,2.5676722526550293,"Node5C,Node1C,Node2C,Node6C,Node7C,Node3C,Node4C",,"Node5C,Node3C,Node1C,Node2C,Node6C,Node7C"
Client2,C2YBq1zmm8frh1kTj4iqLmc8hD6A9XgAwYQTQd2Tyxig,1478190652801239,ATTRIB,1478190652.8018441,1478190655.3859906,2.584146499633789,"Node6C,Node3C,Node7C,Node2C,Node1C,Node5C,Node4C",,"Node7C,Node2C,Node6C,Node1C,Node5C,Node3C"
Client7,CtK1fBYzZ6S6XMJhq7Uxf9Qj9AD9qUTUkReGxpZfKFW7,1478190652815786,ATTRIB,1478190652.8163633,1478190655.4072232,2.590859889984131,"Node4C,Node2C,Node3C,Node7C,Node5C,Node1C,Node6C",,"Node5C,Node2C,Node3C,Node1C,Node7C,Node6C"
Client4,Br9aFUaJZ7AtoUhC1gumGYa7fyzFrhdqUZbFoZs2yjkP,1478190653022083,ATTRIB,1478190653.0225863,1478190655.617923,2.595336675643921,"Node4C,Node3C,Node1C,Node5C,Node2C,Node6C,Node7C",,"Node2C,Node6C,Node7C,Node3C,Node1C,Node5C"
Client6,Fyy1MPquqDrLc4LPdv2F3UHJEyFddkvdz67TLtHTqXL2,1478190653026366,ATTRIB,1478190653.0269156,1478190655.6193988,2.5924832820892334,"Node6C,Node5C,Node3C,Node4C,Node2C,Node7C,Node1C",,"Node6C,Node3C,Node5C,Node2C,Node7C,Node1C"
