signerName,signerId,reqId,transactionType,sentAt,quorumAt,latency,ackNodes,nackNodes,replyNodes
Client5,2gaXnji1k7e3pHhCdVTtKv3TcHfxJiU1v3WaNqYVgC5u,1478191434836391,ATTRIB,1478191434.837131,1478191436.9269753,2.089844226837158,"Node5C,Node7C,Node1C,Node6C,Node2C,Node3C,Node4C",,"Node5C,Node6C,Node7C,Node2C,Node3C,Node1C,Node4C"
Client10,7VGuVrjr4GA3WpTwSYpNpCfUA7TwDbKCKRuvvTGMpG7x,1478191434584588,ATTRIB,1478191434.5852385,1478191437.1607666,2.575528144836426,"Node1C,Node5C,Node3C,Node6C,Node4C,Node7C,Node2C",,"Node3C,Node6C,Node4C,Node1C,Node7C,Node5C,Node2C"
Client5,2gaXnji1k7e3pHhCdVTtKv3TcHfxJiU1v3WaNqYVgC5u,1478191436928538,ATTRIB,1478191436.9290087,1478191439.9568515,3.0278427600860596,"Node5C,Node7C,Node1C,Node6C,Node2C,Node3C,Node4C",,"Node5C,Node6C,Node7C,Node2C,Node1C,Node4C"
Client10,7VGuVrjr4GA3WpTwSYpNpCfUA7TwDbKCKRuvvTGMpG7x,1478191437161892,ATTRIB,1478191437.1625793,1478191440.2786505,3.1160712242126465,"Node1C,Node5C,Node3C,Node6C,Node4C,Node7C,Node2C",,"Node3C,Node6C,Node1C,Node2C,Node5C,Node7C"
