signerName,signerId,reqId,transactionType,sentAt,quorumAt,latency,ackNodes,nackNodes,replyNodes
Client10,7VGuVrjr4GA3WpTwSYpNpCfUA7TwDbKCKRuvvTGMpG7x,1478190308288412,ATTRIB,1478190308.2892952,1478190310.809395,2.5200998783111572,"Node3C,Node4C,Node2C,Node1C,Node5C,Node7C,Node6C",,"Node3C,Node2C,Node1C,Node5C,Node7C,Node6C"
Client1,4SKVLyRVzCJyGidzGsWuTQzR2qzcXumcHcVFqqhRLdEt,1478190308402845,ATTRIB,1478190308.4034932,1478190311.182025,2.778531789779663,"Node1C,Node2C,Node4C,Node6C,Node5C,Node3C,Node7C",,"Node6C,Node1C,Node5C,Node2C,Node3C,Node7C"
Client5,2gaXnji1k7e3pHhCdVTtKv3TcHfxJiU1v3WaNqYVgC5u,1478190308675124,ATTRIB,1478190308.6759236,1478190311.7,3.024076461791992,"Node1C,Node5C,Node6C,Node7C,Node4C,Node3C,Node2C",,"Node5C,Node3C,Node6C,Node2C,Node7C"
Client3,8B5QxS2eyKdbFJZCpGZRDs46V5QZrbTaJLQCAq48mCAC,1478190308754935,ATTRIB,1478190308.7555277,1478190312.0698793,3.3143515586853027,"Node6C,Node7C,Node5C,Node2C,Node1C,Node3C,Node4C",,"Node5C,Node2C,Node3C,Node7C"
Client10,7VGuVrjr4GA3WpTwSYpNpCfUA7TwDbKCKRuvvTGMpG7x,1478190310810430,ATTRIB,1478190310.8108177,1478190313.8410394,3.030221700668335,"Node3C,Node4C,Node2C,Node1C,Node5C,Node7C,Node6C",,"Node3C,Node2C,Node1C,Node5C,Node7C,Node6C"
Client1,4SKVLyRVzCJyGidzGsWuTQzR2qzcXumcHcVFqqhRLdEt,1478190311183339,ATTRIB,1478190311.1836953,1478190313.9602525,2.776557207107544,"Node1C,Node2C,Node4C,Node6C,Node5C,Node3C,Node7C",,"Node2C,Node5C,Node6C,Node3C,Node7C"
Client5,2gaXnji1k7e3pHhCdVTtKv3TcHfxJiU1v3WaNqYVgC5u,1478190311700949,ATTRIB,1478190311.7027705,1478190314.4788907,2.776120185852051,"Node1C,Node5C,Node6C,Node7C,Node4C,Node3C,Node2C",,"Node3C,Node5C,Node1C,Node6C,Node7C,Node2C"
Client3,8B5QxS2eyKdbFJZCpGZRDs46V5QZrbTaJLQCAq48mCAC,1478190312070775,ATTRIB,1478190312.0711899,1478190314.839438,2.7682480812072754,"Node6C,Node7C,Node5C,Node2C,Node1C,Node3C,Node4C",,"Node6C,Node2C,Node5C,Node3C,Node7C,Node1C"
