signerId,reqId,transactionType,sentAt,quorumAt,latency,ackNodes,nackNodes,replyNodes
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477897152905591,ATTRIB,1477897152.9060926,1477897153.9228396,1.016746997833252,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node4C,Node3C,Node1C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477897152907580,ATTRIB,1477897152.9078162,1477897153.923966,1.0161497592926025,"Node2C,Node4C,Node1C,Node3C",,"Node4C,Node3C,Node1C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477897152909093,ATTRIB,1477897152.9093187,1477897153.9247243,1.0154056549072266,"Node2C,Node4C,Node1C,Node3C",,"Node4C,Node3C,Node1C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477897152909730,ATTRIB,1477897152.9100485,1477897154.1798933,1.2698447704315186,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node4C,Node3C,Node1C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477897152910414,ATTRIB,1477897152.910728,1477897154.1807163,1.2699882984161377,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node4C,Node3C,Node1C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477897154181568,ATTRIB,1477897154.182009,1477897156.6157613,2.4337522983551025,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node3C,Node4C,Node1C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477897154182439,ATTRIB,1477897154.1827717,1477897156.6166098,2.433838129043579,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node3C,Node4C,Node1C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477897154183175,ATTRIB,1477897154.187921,1477897156.6172526,2.4293315410614014,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node3C,Node4C,Node1C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477897154188486,ATTRIB,1477897154.188961,1477897156.6177897,2.428828716278076,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node3C,Node4C,Node1C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477897154195857,ATTRIB,1477897154.1962464,1477897156.6183193,2.4220728874206543,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node3C,Node4C,Node1C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477897156621199,ATTRIB,1477897156.6215029,1477897157.886713,1.2652101516723633,"Node2C,Node4C,Node1C,Node3C",,"Node2C,Node4C,Node3C,Node1C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477897156621973,ATTRIB,1477897156.6222858,1477897158.5721304,1.9498445987701416,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node4C,Node3C,Node1C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477897156622841,ATTRIB,1477897156.6232011,1477897158.5732496,1.9500484466552734,"Node2C,Node4C,Node1C,Node3C",,"Node2C,Node4C,Node3C,Node1C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477897156623778,ATTRIB,1477897156.6241016,1477897158.57543,1.9513282775878906,"Node2C,Node4C,Node1C,Node3C",,"Node2C,Node4C,Node3C,Node1C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477897156624440,ATTRIB,1477897156.6247346,1477897158.8299546,2.2052199840545654,"Node2C,Node4C,Node1C,Node3C",,"Node2C,Node3C,Node4C,Node1C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477897158831145,ATTRIB,1477897158.831691,1477897159.8774962,1.0458052158355713,"Node3C,Node4C,Node1C,Node2C",,"Node4C,Node1C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477897158832413,ATTRIB,1477897158.8328805,1477897160.633003,1.8001224994659424,"Node2C,Node4C,Node1C,Node3C",,"Node2C,Node4C,Node3C,Node1C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477897158833377,ATTRIB,1477897158.8338387,1477897160.6338797,1.8000409603118896,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node4C,Node3C,Node1C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477897158834335,ATTRIB,1477897158.8347847,1477897160.6346307,1.7998459339141846,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node4C,Node3C,Node1C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477897158836014,ATTRIB,1477897158.836526,1477897160.6353745,1.7988486289978027,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node4C,Node3C,Node1C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477897160636033,ATTRIB,1477897160.636302,1477897161.4073648,0.7710628509521484,"Node3C,Node4C,Node1C,Node2C",,"Node4C,Node3C,Node1C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477897160636603,ATTRIB,1477897160.6368144,1477897161.4082355,0.7714211940765381,"Node3C,Node4C,Node1C,Node2C",,"Node4C,Node3C,Node1C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477897160637168,ATTRIB,1477897160.6373699,1477897161.4089134,0.7715435028076172,"Node3C,Node4C,Node1C,Node2C",,"Node4C,Node3C,Node1C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477897160637616,ATTRIB,1477897160.6378174,1477897161.4098551,0.7720377445220947,"Node2C,Node4C,Node1C,Node3C",,"Node4C,Node3C,Node1C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477897160638150,ATTRIB,1477897160.6383553,1477897161.411195,0.7728397846221924,"Node3C,Node4C,Node1C,Node2C",,"Node3C,Node1C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477897161411952,ATTRIB,1477897161.4122765,1477897163.7398803,2.327603816986084,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node1C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477897161412653,ATTRIB,1477897161.413035,1477897163.740806,2.3277711868286133,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node1C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477897161413482,ATTRIB,1477897161.4138215,1477897163.741783,2.3279614448547363,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node1C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477897161414351,ATTRIB,1477897161.4147003,1477897164.0762687,2.6615684032440186,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node4C,Node1C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477897161415068,ATTRIB,1477897161.415427,1477897164.0771444,2.661717414855957,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node4C,Node1C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477897164077870,ATTRIB,1477897164.0784068,1477897165.8673122,1.788905382156372,"Node2C,Node4C,Node1C,Node3C",,"Node3C,Node2C,Node1C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477897164078853,ATTRIB,1477897164.079255,1477897165.8682563,1.789001226425171,"Node2C,Node4C,Node1C,Node3C",,"Node3C,Node2C,Node1C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477897164081870,ATTRIB,1477897164.082264,1477897165.8690856,1.7868216037750244,"Node2C,Node4C,Node1C,Node3C",,"Node3C,Node2C,Node1C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477897164083856,ATTRIB,1477897164.0842085,1477897165.8698738,1.7856652736663818,"Node2C,Node4C,Node1C,Node3C",,"Node3C,Node2C,Node1C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477897164086362,ATTRIB,1477897164.0868175,1477897165.8706524,1.7838349342346191,"Node2C,Node4C,Node1C,Node3C",,"Node3C,Node2C,Node1C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477897165871491,ATTRIB,1477897165.8719876,1477897167.0175502,1.1455626487731934,"Node2C,Node4C,Node1C,Node3C",,"Node3C,Node4C,Node2C,Node1C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477897165873792,ATTRIB,1477897165.8740406,1477897167.0184646,1.1444239616394043,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node4C,Node1C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477897165874316,ATTRIB,1477897165.8745322,1477897167.0235465,1.1490142345428467,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node4C,Node1C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477897165879965,ATTRIB,1477897165.8804677,1477897167.024638,1.1441702842712402,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node4C,Node1C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477897165880945,ATTRIB,1477897165.8812754,1477897167.0255344,1.144258975982666,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node4C,Node1C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477897167026388,ATTRIB,1477897167.0268528,1477897168.5386207,1.511767864227295,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node4C,Node3C,Node1C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477897167035737,ATTRIB,1477897167.0360982,1477897168.5396116,1.5035133361816406,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node4C,Node3C,Node1C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477897167036589,ATTRIB,1477897167.0369275,1477897168.5404928,1.5035653114318848,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node4C,Node3C,Node1C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477897167037551,ATTRIB,1477897167.037888,1477897168.5413857,1.50349760055542,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node4C,Node3C,Node1C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477897167038234,ATTRIB,1477897167.0385132,1477897168.5423481,1.5038349628448486,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node4C,Node3C,Node1C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477897168543195,ATTRIB,1477897168.5436077,1477897170.0656428,1.5220351219177246,"Node3C,Node4C,Node1C,Node2C",,"Node3C,Node4C,Node2C,Node1C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477897168544256,ATTRIB,1477897168.54818,1477897170.0666687,1.5184886455535889,"Node3C,Node4C,Node1C,Node2C",,"Node3C,Node4C,Node2C,Node1C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477897168548843,ATTRIB,1477897168.549199,1477897170.0677283,1.5185291767120361,"Node3C,Node4C,Node1C,Node2C",,"Node3C,Node4C,Node2C,Node1C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477897168549572,ATTRIB,1477897168.5498912,1477897170.0686579,1.5187666416168213,"Node3C,Node4C,Node1C,Node2C",,"Node3C,Node4C,Node2C,Node1C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477897168550438,ATTRIB,1477897168.5507884,1477897170.069551,1.5187625885009766,"Node3C,Node4C,Node1C,Node2C",,"Node3C,Node4C,Node2C,Node1C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477897170070313,ATTRIB,1477897170.0707567,1477897172.6405377,2.5697810649871826,"Node3C,Node4C,Node1C,Node2C",,"Node4C,Node3C,Node1C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477897170071171,ATTRIB,1477897170.075678,1477897172.6424434,2.566765308380127,"Node3C,Node4C,Node1C,Node2C",,"Node4C,Node3C,Node1C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477897170083789,ATTRIB,1477897170.0841975,1477897172.643307,2.5591094493865967,"Node3C,Node4C,Node1C,Node2C",,"Node4C,Node3C,Node1C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477897170084578,ATTRIB,1477897170.0849013,1477897172.6440742,2.5591728687286377,"Node3C,Node4C,Node1C,Node2C",,"Node4C,Node3C,Node1C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477897170085277,ATTRIB,1477897170.0855956,1477897172.6448052,2.5592095851898193,"Node3C,Node4C,Node1C,Node2C",,"Node4C,Node3C,Node1C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477897172647601,ATTRIB,1477897172.6480994,1477897173.5199919,0.8718924522399902,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node3C,Node4C,Node1C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477897172648862,ATTRIB,1477897172.649313,1477897173.5207567,0.8714437484741211,"Node2C,Node4C,Node1C,Node3C",,"Node2C,Node3C,Node4C,Node1C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477897172650006,ATTRIB,1477897172.650409,1477897173.5214126,0.8710036277770996,"Node2C,Node4C,Node1C,Node3C",,"Node2C,Node3C,Node4C,Node1C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477897172651028,ATTRIB,1477897172.6514843,1477897173.5220187,0.8705344200134277,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node3C,Node4C,Node1C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477897172651993,ATTRIB,1477897172.652412,1477897173.522594,0.8701820373535156,"Node3C,Node4C,Node1C,Node2C",,"Node2C,Node3C,Node4C,Node1C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477897173523146,ATTRIB,1477897173.5234475,1477897175.3382294,1.814781904220581,"Node3C,Node4C,Node1C,Node2C",,"Node3C,Node1C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477897173524047,ATTRIB,1477897173.5243099,1477897175.3402705,1.8159606456756592,"Node3C,Node4C,Node1C,Node2C",,"Node3C,Node1C"
