signerName,signerId,reqId,transactionType,sentAt,quorumAt,latency,ackNodes,nackNodes,replyNodes
Client10,7VGuVrjr4GA3WpTwSYpNpCfUA7TwDbKCKRuvvTGMpG7x,1478190482329159,ATTRIB,1478190482.330129,1478190484.9464686,2.616339683532715,"Node1C,Node3C,Node7C,Node2C,Node4C,Node5C,Node6C",,"Node7C,Node2C,Node1C,Node4C,Node5C,Node3C,Node6C"
Client7,CtK1fBYzZ6S6XMJhq7Uxf9Qj9AD9qUTUkReGxpZfKFW7,1478190482442901,ATTRIB,1478190482.443768,1478190485.730314,3.286545991897583,"Node4C,Node5C,Node2C,Node6C,Node7C,Node1C,Node3C",,"Node4C,Node2C,Node6C,Node5C,Node7C,Node1C,Node3C"
Client1,4SKVLyRVzCJyGidzGsWuTQzR2qzcXumcHcVFqqhRLdEt,1478190482628597,ATTRIB,1478190482.6295335,1478190486.6003208,3.970787286758423,"Node6C,Node2C,Node3C,Node4C,Node5C,Node1C,Node7C",,"Node4C,Node6C,Node1C,Node2C,Node5C,Node7C,Node3C"
Client10,7VGuVrjr4GA3WpTwSYpNpCfUA7TwDbKCKRuvvTGMpG7x,1478190484948115,ATTRIB,1478190484.9511826,1478190487.5981863,2.647003650665283,"Node1C,Node3C,Node7C,Node2C,Node4C,Node5C,Node6C",,"Node2C,Node7C,Node1C,Node4C,Node5C,Node3C,Node6C"
Client7,CtK1fBYzZ6S6XMJhq7Uxf9Qj9AD9qUTUkReGxpZfKFW7,1478190485731833,ATTRIB,1478190485.732536,1478190488.1826308,2.450094699859619,"Node4C,Node5C,Node2C,Node6C,Node7C,Node1C,Node3C",,"Node2C,Node6C,Node5C,Node7C,Node1C,Node3C"
Client1,4SKVLyRVzCJyGidzGsWuTQzR2qzcXumcHcVFqqhRLdEt,1478190486600998,ATTRIB,1478190486.6013408,1478190489.1888952,2.587554454803467,"Node6C,Node2C,Node3C,Node4C,Node5C,Node1C,Node7C",,"Node5C,Node1C,Node2C,Node6C,Node7C,Node3C"
