signerName,signerId,reqId,transactionType,sentAt,quorumAt,latency,ackNodes,nackNodes,replyNodes
Client3,8B5QxS2eyKdbFJZCpGZRDs46V5QZrbTaJLQCAq48mCAC,1478190735549567,ATTRIB,1478190735.550197,1478190739.278623,3.728426218032837,"Node7C,Node5C,Node4C,Node1C,Node2C,Node6C,Node3C",,"Node6C,Node2C,Node7C"
Client8,5XrXYheVC2mnkgCg8exYnQ3Tju1eLTfq9wv6LJxPoRGj,1478190735531536,ATTRIB,1478190735.5325825,1478190739.5358086,4.003226041793823,"Node4C,Node7C,Node1C,Node2C,Node5C,Node3C,Node6C",,"Node3C,Node4C,Node7C,Node1C,Node2C,Node6C,Node5C"
Client8,5XrXYheVC2mnkgCg8exYnQ3Tju1eLTfq9wv6LJxPoRGj,1478190739536628,ATTRIB,1478190739.5371158,1478190742.1292627,2.592146873474121,"Node4C,Node7C,Node1C,Node2C,Node5C,Node3C,Node6C",,"Node2C,Node6C,Node7C"
Client3,8B5QxS2eyKdbFJZCpGZRDs46V5QZrbTaJLQCAq48mCAC,1478190739395698,ATTRIB,1478190739.3964374,1478190742.1798456,2.7834081649780273,"Node7C,Node5C,Node4C,Node1C,Node2C,Node6C,Node3C",,"Node6C,Node1C,Node3C,Node7C,Node5C,Node4C,Node2C"
