signerName,signerId,reqId,transactionType,sentAt,quorumAt,latency,ackNodes,nackNodes,replyNodes
Client5,2gaXnji1k7e3pHhCdVTtKv3TcHfxJiU1v3WaNqYVgC5u,1478191215935899,ATTRIB,1478191215.9364963,1478191219.4884202,3.551923990249634,"Node6C,Node5C,Node2C,Node7C,Node3C,Node1C,Node4C",,"Node5C,Node2C,Node3C,Node1C,Node4C,Node7C,Node6C"
Client4,Br9aFUaJZ7AtoUhC1gumGYa7fyzFrhdqUZbFoZs2yjkP,1478191216714982,ATTRIB,1478191216.715934,1478191219.7828119,3.066877841949463,"Node6C,Node3C,Node2C,Node7C,Node5C,Node1C,Node4C",,"Node7C,Node6C,Node3C"
Client9,841g6bVy9cDfCBMX1VJiFLBLQNPnFpjvQ97Bx4HUErsT,1478191216606156,ATTRIB,1478191216.6086273,1478191219.9385328,3.3299055099487305,"Node4C,Node5C,Node7C,Node6C,Node3C,Node2C,Node1C",,"Node3C,Node7C,Node5C,Node1C,Node6C,Node2C"
Client1,4SKVLyRVzCJyGidzGsWuTQzR2qzcXumcHcVFqqhRLdEt,1478191216407947,ATTRIB,1478191216.4086707,1478191219.9851766,3.5765058994293213,"Node1C,Node7C,Node6C,Node4C,Node2C,Node3C,Node5C",,"Node7C,Node6C,Node1C,Node3C"
Client5,2gaXnji1k7e3pHhCdVTtKv3TcHfxJiU1v3WaNqYVgC5u,1478191219492824,ATTRIB,1478191219.4949167,1478191222.1124308,2.617514133453369,"Node5C,Node2C,Node4C,Node7C,Node3C,Node1C,Node6C",,"Node5C,Node2C,Node3C,Node1C,Node6C,Node7C,Node4C"
Client4,Br9aFUaJZ7AtoUhC1gumGYa7fyzFrhdqUZbFoZs2yjkP,1478191219786086,ATTRIB,1478191219.7866127,1478191222.3811965,2.594583749771118,"Node6C,Node3C,Node2C,Node7C,Node5C,Node1C,Node4C",,"Node7C,Node6C,Node5C,Node3C,Node1C,Node2C"
Client9,841g6bVy9cDfCBMX1VJiFLBLQNPnFpjvQ97Bx4HUErsT,1478191219940411,ATTRIB,1478191219.9408092,1478191222.512119,2.571309804916382,"Node4C,Node5C,Node7C,Node6C,Node3C,Node2C,Node1C",,"Node3C,Node6C,Node7C"
Client1,4SKVLyRVzCJyGidzGsWuTQzR2qzcXumcHcVFqqhRLdEt,1478191219986870,ATTRIB,1478191219.9872508,1478191222.767629,2.7803781032562256,"Node1C,Node7C,Node6C,Node4C,Node2C,Node3C,Node5C",,"Node4C,Node2C,Node1C,Node3C,Node7C,Node5C,Node6C"
