signerName,signerId,reqId,transactionType,sentAt,quorumAt,latency,ackNodes,nackNodes,replyNodes
Client6,Fyy1MPquqDrLc4LPdv2F3UHJEyFddkvdz67TLtHTqXL2,1478191758302731,ATTRIB,1478191758.3033526,1478191760.7025905,2.399237871170044,"Node1C,Node4C,Node5C,Node2C,Node3C,Node6C,Node7C",,"Node1C,Node4C,Node2C,Node3C,Node6C,Node7C"
Client9,841g6bVy9cDfCBMX1VJiFLBLQNPnFpjvQ97Bx4HUErsT,1478191758607735,ATTRIB,1478191758.6084824,1478191761.3845778,2.776095390319824,"Node6C,Node5C,Node1C,Node2C,Node3C,Node4C,Node7C",,"Node6C,Node1C,Node5C,Node4C,Node7C,Node2C,Node3C"
Client8,5XrXYheVC2mnkgCg8exYnQ3Tju1eLTfq9wv6LJxPoRGj,1478191758698509,ATTRIB,1478191758.6991527,1478191761.9604514,3.261298656463623,"Node1C,Node5C,Node3C,Node7C,Node6C,Node4C,Node2C",,"Node4C,Node1C,Node5C,Node2C,Node3C,Node7C,Node6C"
Client6,Fyy1MPquqDrLc4LPdv2F3UHJEyFddkvdz67TLtHTqXL2,1478191760704169,ATTRIB,1478191760.7047744,1478191763.614643,2.9098687171936035,"Node1C,Node4C,Node5C,Node2C,Node3C,Node6C,Node7C",,"Node4C,Node2C,Node3C,Node6C,Node7C"
Client9,841g6bVy9cDfCBMX1VJiFLBLQNPnFpjvQ97Bx4HUErsT,1478191761385943,ATTRIB,1478191761.3867698,1478191764.4139278,3.02715802192688,"Node6C,Node5C,Node1C,Node2C,Node3C,Node4C,Node7C",,"Node6C,Node5C,Node4C,Node7C,Node2C,Node3C"
Client8,5XrXYheVC2mnkgCg8exYnQ3Tju1eLTfq9wv6LJxPoRGj,1478191761961335,ATTRIB,1478191761.9619093,1478191764.8888657,2.9269564151763916,"Node1C,Node5C,Node3C,Node7C,Node6C,Node4C,Node2C",,"Node4C,Node1C,Node5C,Node2C,Node3C,Node7C,Node6C"
