signerName,signerId,reqId,transactionType,sentAt,quorumAt,latency,ackNodes,nackNodes,replyNodes
Client6,Fyy1MPquqDrLc4LPdv2F3UHJEyFddkvdz67TLtHTqXL2,1478190733954941,ATTRIB,1478190733.9558635,1478190736.0081217,2.052258253097534,"Node7C,Node5C,Node6C,Node3C,Node1C,Node2C,Node4C",,"Node5C,Node2C,Node1C,Node7C,Node6C"
Client1,4SKVLyRVzCJyGidzGsWuTQzR2qzcXumcHcVFqqhRLdEt,1478190734990355,ATTRIB,1478190734.9910164,1478190737.6424832,2.6514668464660645,"Node5C,Node1C,Node2C,Node6C,Node4C,Node3C,Node7C",,"Node5C,Node1C,Node2C,Node7C,Node3C,Node4C,Node6C"
Client2,C2YBq1zmm8frh1kTj4iqLmc8hD6A9XgAwYQTQd2Tyxig,1478190734713197,ATTRIB,1478190734.7139447,1478190737.6912959,2.977351188659668,"Node3C,Node7C,Node6C,Node2C,Node1C,Node4C,Node5C",,"Node2C,Node1C,Node6C,Node4C,Node7C,Node5C"
Client6,Fyy1MPquqDrLc4LPdv2F3UHJEyFddkvdz67TLtHTqXL2,1478190736009140,ATTRIB,1478190736.0098372,1478190739.0546482,3.0448110103607178,"Node7C,Node5C,Node6C,Node3C,Node1C,Node2C,Node4C",,"Node3C,Node1C,Node7C,Node5C,Node2C,Node6C"
Client1,4SKVLyRVzCJyGidzGsWuTQzR2qzcXumcHcVFqqhRLdEt,1478190737643424,ATTRIB,1478190737.6439078,1478190740.646093,3.002185106277466,"Node5C,Node1C,Node2C,Node6C,Node4C,Node3C,Node7C",,"Node7C,Node1C,Node2C"
Client2,C2YBq1zmm8frh1kTj4iqLmc8hD6A9XgAwYQTQd2Tyxig,1478190737692263,ATTRIB,1478190737.6927836,1478190740.7401717,3.0473880767822266,"Node3C,Node7C,Node6C,Node2C,Node1C,Node4C,Node5C",,"Node2C,Node1C,Node6C,Node4C,Node7C,Node5C"
