signerName,signerId,reqId,transactionType,sentAt,quorumAt,latency,ackNodes,nackNodes,replyNodes
Client7,CtK1fBYzZ6S6XMJhq7Uxf9Qj9AD9qUTUkReGxpZfKFW7,1478190117252108,ATTRIB,1478190117.2530174,1478190119.5213153,2.2682979106903076,"Node2C,Node6C,Node5C,Node7C,Node1C,Node4C,Node3C",,"Node1C,Node2C,Node6C,Node4C,Node7C,Node3C"
Client6,Fyy1MPquqDrLc4LPdv2F3UHJEyFddkvdz67TLtHTqXL2,1478190117287652,ATTRIB,1478190117.2885141,1478190119.5563464,2.2678322792053223,"Node2C,Node6C,Node5C,Node4C,Node1C,Node7C,Node3C",,"Node2C,Node4C,Node1C,Node6C,Node7C,Node3C"
Client3,8B5QxS2eyKdbFJZCpGZRDs46V5QZrbTaJLQCAq48mCAC,1478190117368840,ATTRIB,1478190117.3698082,1478190119.6363795,2.266571283340454,"Node2C,Node4C,Node6C,Node1C,Node3C,Node7C,Node5C",,"Node2C,Node3C,Node7C"
Client8,5XrXYheVC2mnkgCg8exYnQ3Tju1eLTfq9wv6LJxPoRGj,1478190117404365,ATTRIB,1478190117.404895,1478190120.172527,2.767632007598877,"Node4C,Node3C,Node1C,Node6C,Node2C,Node7C,Node5C",,"Node6C,Node4C,Node7C,Node5C,Node1C,Node2C,Node3C"
Client5,2gaXnji1k7e3pHhCdVTtKv3TcHfxJiU1v3WaNqYVgC5u,1478190117410922,ATTRIB,1478190117.4115212,1478190120.1849635,2.773442268371582,"Node1C,Node5C,Node6C,Node7C,Node2C,Node4C,Node3C",,"Node7C,Node2C,Node4C,Node3C,Node1C,Node5C,Node6C"
Client10,7VGuVrjr4GA3WpTwSYpNpCfUA7TwDbKCKRuvvTGMpG7x,1478190117600904,ATTRIB,1478190117.6015668,1478190120.6229377,3.0213708877563477,"Node5C,Node6C,Node4C,Node3C,Node1C,Node2C,Node7C",,"Node4C,Node3C,Node6C,Node1C,Node7C,Node5C,Node2C"
Client3,8B5QxS2eyKdbFJZCpGZRDs46V5QZrbTaJLQCAq48mCAC,1478190119637665,ATTRIB,1478190119.6384885,1478190122.4177139,2.7792253494262695,"Node2C,Node4C,Node6C,Node1C,Node3C,Node7C,Node5C",,"Node3C,Node2C,Node7C,Node5C,Node4C,Node6C,Node1C"
Client7,CtK1fBYzZ6S6XMJhq7Uxf9Qj9AD9qUTUkReGxpZfKFW7,1478190119522866,ATTRIB,1478190119.5233464,1478190122.5485258,3.025179386138916,"Node2C,Node6C,Node5C,Node7C,Node1C,Node4C,Node3C",,"Node1C,Node2C,Node6C,Node4C,Node5C,Node7C,Node3C"
Client6,Fyy1MPquqDrLc4LPdv2F3UHJEyFddkvdz67TLtHTqXL2,1478190119558806,ATTRIB,1478190119.5591917,1478190122.5893354,3.0301437377929688,"Node4C,Node2C,Node6C,Node5C,Node1C,Node7C,Node3C",,"Node2C,Node5C,Node1C,Node6C,Node4C,Node7C,Node3C"
Client8,5XrXYheVC2mnkgCg8exYnQ3Tju1eLTfq9wv6LJxPoRGj,1478190120174445,ATTRIB,1478190120.17527,1478190122.9475048,2.7722346782684326,"Node1C,Node4C,Node3C,Node6C,Node2C,Node7C,Node5C",,"Node3C,Node6C,Node7C,Node5C"
Client5,2gaXnji1k7e3pHhCdVTtKv3TcHfxJiU1v3WaNqYVgC5u,1478190120187287,ATTRIB,1478190120.1882114,1478190122.957336,2.7691245079040527,"Node1C,Node5C,Node6C,Node7C,Node2C,Node4C,Node3C",,"Node7C,Node3C,Node5C,Node6C"
Client10,7VGuVrjr4GA3WpTwSYpNpCfUA7TwDbKCKRuvvTGMpG7x,1478190120623770,ATTRIB,1478190120.6241338,1478190123.1456292,2.5214953422546387,"Node5C,Node6C,Node4C,Node3C,Node1C,Node2C,Node7C",,"Node3C,Node6C,Node7C"
