signerName,signerId,reqId,transactionType,sentAt,quorumAt,latency,ackNodes,nackNodes,replyNodes
Client2,C2YBq1zmm8frh1kTj4iqLmc8hD6A9XgAwYQTQd2Tyxig,1478191822904107,ATTRIB,1478191822.9047978,1478191825.361704,2.456906318664551,"Node1C,Node2C,Node7C,Node5C,Node6C,Node3C,Node4C",,"Node2C,Node7C,Node5C,Node6C,Node3C,Node1C,Node4C"
Client10,7VGuVrjr4GA3WpTwSYpNpCfUA7TwDbKCKRuvvTGMpG7x,1478191823759065,ATTRIB,1478191823.759764,1478191826.6968498,2.9370858669281006,"Node6C,Node1C,Node4C,Node5C,Node7C,Node2C,Node3C",,"Node6C,Node2C,Node1C,Node7C"
Client2,C2YBq1zmm8frh1kTj4iqLmc8hD6A9XgAwYQTQd2Tyxig,1478191825362930,ATTRIB,1478191825.3635478,1478191828.2161825,2.8526346683502197,"Node1C,Node2C,Node7C,Node5C,Node6C,Node3C,Node4C",,"Node2C,Node7C,Node5C,Node6C,Node3C,Node1C,Node4C"
Client10,7VGuVrjr4GA3WpTwSYpNpCfUA7TwDbKCKRuvvTGMpG7x,1478191826697862,ATTRIB,1478191826.6982684,1478191829.0305343,2.332265853881836,"Node6C,Node1C,Node4C,Node5C,Node7C,Node2C,Node3C",,"Node6C,Node2C,Node1C,Node7C,Node3C"
