signerId,reqId,transactionType,sentAt,quorumAt,latency,ackNodes,nackNodes,replyNodes
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477905092681432,ATTRIB,1477905092.6822815,1477905093.696142,1.0138604640960693,"Node2C,Node3C,Node4C,Node1C",,"Node2C,Node4C,Node1C,Node3C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477905092682837,ATTRIB,1477905092.6832044,1477905093.697296,1.0140914916992188,"Node2C,Node3C,Node4C,Node1C",,"Node2C,Node4C,Node1C,Node3C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477905092683745,ATTRIB,1477905092.684094,1477905093.949538,1.265444040298462,"Node2C,Node4C,Node3C,Node1C",,"Node2C,Node4C,Node1C,Node3C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477905092684674,ATTRIB,1477905092.6850872,1477905093.9506724,1.26558518409729,"Node2C,Node4C,Node3C,Node1C",,"Node2C,Node4C,Node1C,Node3C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477905092685679,ATTRIB,1477905092.6860712,1477905093.9516273,1.2655560970306396,"Node2C,Node4C,Node3C,Node1C",,"Node2C,Node4C,Node1C,Node3C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477905093952700,ATTRIB,1477905093.9531138,1477905094.782902,0.8297882080078125,"Node2C,Node3C,Node4C,Node1C",,"Node4C,Node2C,Node3C,Node1C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477905093953585,ATTRIB,1477905093.9539874,1477905095.1283083,1.174320936203003,"Node2C,Node3C,Node4C,Node1C",,"Node4C,Node2C,Node3C,Node1C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477905093954593,ATTRIB,1477905093.955033,1477905095.1291902,1.1741571426391602,"Node2C,Node3C,Node4C,Node1C",,"Node4C,Node2C,Node3C,Node1C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477905093955730,ATTRIB,1477905093.9561226,1477905095.130067,1.1739444732666016,"Node2C,Node3C,Node4C,Node1C",,"Node4C,Node2C,Node3C,Node1C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477905093956664,ATTRIB,1477905093.9570277,1477905095.1309,1.1738722324371338,"Node2C,Node3C,Node4C,Node1C",,"Node4C,Node2C,Node3C,Node1C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477905095132073,ATTRIB,1477905095.132525,1477905095.9281669,0.7956418991088867,"Node2C,Node4C,Node3C,Node1C",,"Node2C,Node4C,Node1C,Node3C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477905095133022,ATTRIB,1477905095.1333773,1477905095.9289463,0.7955689430236816,"Node2C,Node4C,Node3C,Node1C",,"Node2C,Node4C,Node1C,Node3C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477905095133703,ATTRIB,1477905095.1340644,1477905096.1825216,1.048457145690918,"Node2C,Node4C,Node3C,Node1C",,"Node4C,Node2C,Node3C,Node1C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477905095134389,ATTRIB,1477905095.1347167,1477905096.1839404,1.0492236614227295,"Node2C,Node4C,Node3C,Node1C",,"Node4C,Node2C,Node3C,Node1C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477905095135167,ATTRIB,1477905095.1355193,1477905096.1873443,1.0518250465393066,"Node2C,Node4C,Node3C,Node1C",,"Node4C,Node2C,Node3C,Node1C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477905096190733,ATTRIB,1477905096.1911829,1477905096.9516673,0.7604844570159912,"Node2C,Node3C,Node4C,Node1C",,"Node2C,Node1C,Node3C,Node4C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477905096191653,ATTRIB,1477905096.1920083,1477905097.2083018,1.0162935256958008,"Node2C,Node4C,Node3C,Node1C",,"Node2C,Node1C,Node4C,Node3C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477905096192409,ATTRIB,1477905096.1927536,1477905097.209159,1.0164053440093994,"Node2C,Node4C,Node3C,Node1C",,"Node2C,Node1C,Node4C,Node3C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477905096193128,ATTRIB,1477905096.1934772,1477905097.209921,1.0164437294006348,"Node2C,Node4C,Node3C,Node1C",,"Node2C,Node1C,Node4C,Node3C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477905096193847,ATTRIB,1477905096.1942139,1477905097.2109044,1.0166904926300049,"Node2C,Node4C,Node3C,Node1C",,"Node2C,Node1C,Node4C,Node3C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477905097211601,ATTRIB,1477905097.212005,1477905098.223502,1.0114970207214355,"Node2C,Node4C,Node3C,Node1C",,"Node2C,Node1C,Node4C,Node3C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477905097212375,ATTRIB,1477905097.2127,1477905098.2241988,1.0114989280700684,"Node2C,Node3C,Node4C,Node1C",,"Node2C,Node1C,Node4C,Node3C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477905097213052,ATTRIB,1477905097.2133737,1477905098.2249684,1.0115947723388672,"Node2C,Node3C,Node4C,Node1C",,"Node4C,Node2C,Node3C,Node1C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477905097213735,ATTRIB,1477905097.2140486,1477905098.2256591,1.011610507965088,"Node2C,Node3C,Node4C,Node1C",,"Node4C,Node2C,Node3C,Node1C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477905097214388,ATTRIB,1477905097.2147105,1477905098.2262065,1.0114960670471191,"Node2C,Node3C,Node4C,Node1C",,"Node4C,Node2C,Node3C,Node1C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477905098226866,ATTRIB,1477905098.2271488,1477905099.0017164,0.7745676040649414,"Node2C,Node3C,Node4C,Node1C",,"Node2C,Node4C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477905098227455,ATTRIB,1477905098.2276695,1477905099.253425,1.0257554054260254,"Node2C,Node4C,Node3C,Node1C",,"Node2C,Node4C,Node1C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477905098227920,ATTRIB,1477905098.2281406,1477905099.2546225,1.0264818668365479,"Node2C,Node4C,Node3C,Node1C",,"Node2C,Node4C,Node1C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477905098228372,ATTRIB,1477905098.2285767,1477905099.2555556,1.0269789695739746,"Node2C,Node3C,Node4C,Node1C",,"Node2C,Node4C,Node1C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477905098228812,ATTRIB,1477905098.2290115,1477905099.2564173,1.0274057388305664,"Node2C,Node3C,Node4C,Node1C",,"Node2C,Node4C,Node1C"
