signerId,reqId,transactionType,sentAt,quorumAt,latency,ackNodes,nackNodes,replyNodes
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477896306922635,ATTRIB,1477896306.9234138,1477896307.7007768,0.7773630619049072,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477896306924339,ATTRIB,1477896306.925124,1477896308.215063,1.2899391651153564,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node4C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477896306926286,ATTRIB,1477896306.9270496,1477896308.2160602,1.2890105247497559,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node4C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477896306927728,ATTRIB,1477896306.928152,1477896308.2168193,1.2886672019958496,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node4C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477896306928656,ATTRIB,1477896306.9289322,1477896308.2176175,1.2886853218078613,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node4C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477896308218480,ATTRIB,1477896308.2188818,1477896309.2606275,1.041745662689209,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477896308219640,ATTRIB,1477896308.2199745,1477896309.2616491,1.0416746139526367,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477896308220489,ATTRIB,1477896308.2239685,1477896309.2626114,1.0386428833007812,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477896308227991,ATTRIB,1477896308.2283876,1477896309.5163043,1.287916660308838,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477896308229787,ATTRIB,1477896308.2301702,1477896309.5172656,1.287095308303833,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477896309525263,ATTRIB,1477896309.5257194,1477896310.6214445,1.0957250595092773,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
