signerName,signerId,reqId,transactionType,sentAt,quorumAt,latency,ackNodes,nackNodes,replyNodes
Client3,8B5QxS2eyKdbFJZCpGZRDs46V5QZrbTaJLQCAq48mCAC,1478190838558696,ATTRIB,1478190838.5593169,1478190842.2736902,3.7143733501434326,"Node2C,Node7C,Node6C,Node1C,Node4C,Node3C,Node5C",,"Node1C,Node2C,Node7C,Node6C,Node3C,Node5C"
Client7,CtK1fBYzZ6S6XMJhq7Uxf9Qj9AD9qUTUkReGxpZfKFW7,1478190839312183,ATTRIB,1478190839.3132274,1478190842.422518,3.109290599822998,"Node6C,Node2C,Node1C,Node4C,Node7C,Node3C,Node5C",,"Node6C,Node3C,Node7C"
Client3,8B5QxS2eyKdbFJZCpGZRDs46V5QZrbTaJLQCAq48mCAC,1478190842274544,ATTRIB,1478190842.2749155,1478190844.9390063,2.664090871810913,"Node2C,Node7C,Node6C,Node1C,Node4C,Node3C,Node5C",,"Node1C,Node2C,Node4C,Node7C,Node3C,Node6C,Node5C"
Client7,CtK1fBYzZ6S6XMJhq7Uxf9Qj9AD9qUTUkReGxpZfKFW7,1478190842423771,ATTRIB,1478190842.4243171,1478190845.2284677,2.8041505813598633,"Node6C,Node2C,Node1C,Node7C,Node4C,Node3C,Node5C",,"Node6C,Node7C,Node2C,Node1C,Node3C,Node5C,Node4C"
