signerName,signerId,reqId,transactionType,sentAt,quorumAt,latency,ackNodes,nackNodes,replyNodes
Client9,841g6bVy9cDfCBMX1VJiFLBLQNPnFpjvQ97Bx4HUErsT,1478190735260189,ATTRIB,1478190735.261056,1478190738.7657216,3.5046656131744385,"Node3C,Node2C,Node5C,Node1C,Node6C,Node7C,Node4C",,"Node7C,Node4C,Node2C,Node3C,Node5C,Node1C,Node6C"
Client5,2gaXnji1k7e3pHhCdVTtKv3TcHfxJiU1v3WaNqYVgC5u,1478190735440336,ATTRIB,1478190735.4411552,1478190738.9495528,3.5083975791931152,"Node1C,Node6C,Node2C,Node7C,Node5C,Node4C,Node3C",,"Node6C,Node1C,Node2C,Node3C,Node7C,Node5C,Node4C"
Client10,7VGuVrjr4GA3WpTwSYpNpCfUA7TwDbKCKRuvvTGMpG7x,1478190735392573,ATTRIB,1478190735.3936064,1478190739.1075702,3.713963747024536,"Node6C,Node2C,Node5C,Node7C,Node4C,Node1C,Node3C",,"Node7C,Node4C,Node1C,Node3C,Node6C,Node2C,Node5C"
Client7,CtK1fBYzZ6S6XMJhq7Uxf9Qj9AD9qUTUkReGxpZfKFW7,1478190735661045,ATTRIB,1478190735.6617134,1478190739.181629,3.5199155807495117,"Node7C,Node6C,Node5C,Node2C,Node3C,Node4C,Node1C",,"Node3C,Node7C,Node6C,Node4C,Node5C,Node2C,Node1C"
Client4,Br9aFUaJZ7AtoUhC1gumGYa7fyzFrhdqUZbFoZs2yjkP,1478190735428795,ATTRIB,1478190735.4299715,1478190739.185723,3.755751609802246,"Node5C,Node6C,Node3C,Node4C,Node7C,Node2C,Node1C",,"Node4C,Node5C,Node6C,Node7C,Node3C,Node2C,Node1C"
Client9,841g6bVy9cDfCBMX1VJiFLBLQNPnFpjvQ97Bx4HUErsT,1478190738766478,ATTRIB,1478190738.76687,1478190741.3611138,2.5942437648773193,"Node3C,Node2C,Node5C,Node1C,Node6C,Node7C,Node4C",,"Node7C,Node4C,Node2C,Node3C,Node5C,Node1C,Node6C"
Client5,2gaXnji1k7e3pHhCdVTtKv3TcHfxJiU1v3WaNqYVgC5u,1478190738950486,ATTRIB,1478190738.9510999,1478190741.4380956,2.4869956970214844,"Node6C,Node2C,Node7C,Node5C,Node3C,Node4C,Node1C",,"Node6C,Node7C,Node2C,Node5C,Node1C"
Client10,7VGuVrjr4GA3WpTwSYpNpCfUA7TwDbKCKRuvvTGMpG7x,1478190739109683,ATTRIB,1478190739.1107862,1478190741.5865812,2.475795030593872,"Node6C,Node2C,Node5C,Node7C,Node4C,Node1C,Node3C",,"Node7C,Node6C,Node2C"
Client4,Br9aFUaJZ7AtoUhC1gumGYa7fyzFrhdqUZbFoZs2yjkP,1478190739186551,ATTRIB,1478190739.1869447,1478190741.9644854,2.777540683746338,"Node5C,Node6C,Node3C,Node4C,Node7C,Node2C,Node1C",,"Node4C,Node5C,Node6C,Node7C,Node3C,Node2C,Node1C"
Client7,CtK1fBYzZ6S6XMJhq7Uxf9Qj9AD9qUTUkReGxpZfKFW7,1478190739182426,ATTRIB,1478190739.1828241,1478190741.965883,2.7830588817596436,"Node7C,Node6C,Node5C,Node2C,Node3C,Node4C,Node1C",,"Node3C,Node7C,Node6C,Node4C,Node5C,Node2C,Node1C"
